order_id,customer_name,email,product,category,price,quantity,order_date,shipping_status,country
ORD1571,Carlos Ruiz,test@gmail.com,Phone,ELECTRONICS,557.45,4,5/27/2025,delivered,
ORD1572,Jane Smith,example@outlook.com,Keyboard,ELECTRONICS,142.08,1,1/15/2026,Canceled,
ORD1573,John Doe,example@outlook.com,Keyboard,,107.28,3,3/7/2025,delivered,USA
ORD1574,Carlos Ruiz,example@outlook.com,Laptop,electronics,724,4,9/17/2024,delivered,Mexico
ORD1575,Jane Smith,example@outlook.com,Tablet,Electronics,1477.25,5,1/16/2026,Canceled,Mexico
ORD1576,Carlos Ruiz,user@yahoo.com,Keyboard,Electronics,1487.42,5,11/1/2023,Delivered,USA
ORD1577,Maria Lopez,user@yahoo.com,Laptop,ELECTRONICS,1455.34,2,1/5/2026,Shipped,usa
ORD1578,Jane Smith,user@yahoo.com,Monitor,ELECTRONICS,352.03,2,2/18/2025,Shipped,Mexico
ORD1579,Carlos Ruiz,test@gmail.com,Laptop,electronics,274.08,2,NULL,delivered,usa
ORD1580,Carlos Ruiz,example@outlook.com,Tablet,,928.6,1,1/14/2026,Delivered,USA
ORD1581,Jane Smith,user@yahoo.com,Monitor,,1209.65,5,7/17/2023,Delivered,
ORD1582,John Doe,example@outlook.com,Monitor,ELECTRONICS,547.98,5,9/22/2025,Pending,usa
ORD1583,,,Tablet,electronics,1083.51,2,8/19/2023,Shipped,Mexico
ORD1584,Carlos Ruiz,example@outlook.com,Keyboard,,594.04,5,5/23/2025,Pending,
ORD1585,Maria Lopez,,Phone,Electronics,488.24,3,7/7/2025,Delivered,usa
ORD1586,Maria Lopez,,Phone,ELECTRONICS,564.83,4,11/2/2024,Shipped,
ORD1587,Carlos Ruiz,,Phone,Electronics,629.98,1,1/26/2025,Pending,Mexico
ORD1588,,example@outlook.com,Laptop,electronics,139.12,5,7/4/2024,Canceled,United States
ORD1589,Maria Lopez,example@outlook.com,Tablet,,973.6,3,10/15/2023,Delivered,
ORD1590,,example@outlook.com,Tablet,,129.31,1,NULL,Pending,Mexico
ORD1591,Jane Smith,example@outlook.com,Laptop,electronics,952.91,2,7/9/2025,Shipped,
ORD1592,,example@outlook.com,Monitor,,1046.33,4,9/20/2024,Delivered,Mexico
ORD1593,Carlos Ruiz,,Tablet,electronics,851.55,3,7/29/2024,Pending,United States
ORD1594,Jane Smith,user@yahoo.com,Keyboard,,409.3,1,6/10/2024,delivered,Mexico
ORD1595,Carlos Ruiz,example@outlook.com,Tablet,Electronics,102.55,5,9/29/2024,Pending,usa
ORD1596,Maria Lopez,,Keyboard,ELECTRONICS,,4,4/10/2024,Canceled,usa
ORD1597,Maria Lopez,,Keyboard,electronics,857.94,5,7/3/2024,Canceled,USA
ORD1598,Carlos Ruiz,example@outlook.com,Laptop,electronics,973.78,3,2/25/2026,Pending,
ORD1599,Maria Lopez,test@gmail.com,Tablet,Electronics,399.74,5,7/31/2023,Pending,
ORD1600,Jane Smith,test@gmail.com,Tablet,Electronics,70.47,2,7/10/2023,Canceled,USA
ORD1601,,user@yahoo.com,Phone,ELECTRONICS,1428.72,3,4/5/2024,Pending,usa
ORD1602,Maria Lopez,example@outlook.com,Monitor,,602.03,2,8/6/2025,delivered,USA
ORD1603,Maria Lopez,,Monitor,,754.82,5,12/7/2023,Delivered,
ORD1604,Carlos Ruiz,,Monitor,ELECTRONICS,889.3,5,2/21/2024,Canceled,usa
ORD1605,Jane Smith,,Tablet,electronics,504.48,5,2/14/2024,Delivered,United States
ORD1606,Jane Smith,user@yahoo.com,Laptop,electronics,951.86,1,7/18/2023,Shipped,Mexico
ORD1607,Jane Smith,test@gmail.com,Tablet,electronics,788.11,2,7/14/2025,Pending,usa
ORD1608,,user@yahoo.com,Laptop,electronics,1051.67,5,6/2/2025,Delivered,United States
ORD1609,,,Monitor,electronics,90.68,1,5/29/2023,Delivered,usa
ORD1610,John Doe,user@yahoo.com,Tablet,electronics,440.46,3,10/9/2023,Shipped,United States
ORD1611,Maria Lopez,example@outlook.com,Monitor,,381.26,2,5/23/2025,Shipped,USA
ORD1612,Jane Smith,,Phone,ELECTRONICS,128.31,1,NULL,delivered,USA
ORD1613,Carlos Ruiz,example@outlook.com,Tablet,ELECTRONICS,70.19,1,2/18/2026,delivered,USA
ORD1614,,user@yahoo.com,Monitor,electronics,351.04,4,2/21/2023,Pending,United States
ORD1615,Carlos Ruiz,test@gmail.com,Phone,,1411.34,1,6/10/2025,delivered,United States
ORD1616,John Doe,example@outlook.com,Phone,ELECTRONICS,423.8,4,7/1/2023,Pending,usa
ORD1617,Maria Lopez,user@yahoo.com,Keyboard,Electronics,927.48,2,10/8/2024,Pending,USA
ORD1618,Maria Lopez,,Keyboard,Electronics,570.31,2,1/20/2023,Pending,
ORD1619,Maria Lopez,example@outlook.com,Keyboard,,1222.54,3,3/13/2023,delivered,usa
ORD1620,Jane Smith,user@yahoo.com,Tablet,,1430.21,4,1/28/2024,Pending,
ORD1621,Maria Lopez,example@outlook.com,Tablet,,435.69,3,11/18/2023,Canceled,Mexico
ORD1622,Maria Lopez,,Phone,electronics,1228.39,2,6/18/2023,Delivered,USA
,Maria Lopez,example@outlook.com,Tablet,ELECTRONICS,223.44,1,12/17/2023,Pending,Mexico
ORD1624,Jane Smith,,Phone,Electronics,1356.28,5,8/12/2023,delivered,
ORD1625,Jane Smith,test@gmail.com,Laptop,ELECTRONICS,530.96,4,11/26/2023,Pending,Mexico
ORD1626,Carlos Ruiz,,Keyboard,,1488.33,3,11/2/2024,delivered,usa
ORD1627,Jane Smith,,Keyboard,ELECTRONICS,70.56,2,6/14/2025,Shipped,usa
ORD1628,John Doe,,Keyboard,Electronics,1311.33,1,3/15/2025,Shipped,
,Jane Smith,user@yahoo.com,Laptop,electronics,263.8,5,8/29/2023,delivered,usa
ORD1630,Carlos Ruiz,test@gmail.com,Keyboard,ELECTRONICS,1135.52,5,7/31/2025,Canceled,United States
ORD1631,Carlos Ruiz,,Laptop,ELECTRONICS,719.63,5,6/30/2025,Pending,USA
ORD1632,Jane Smith,user@yahoo.com,Tablet,Electronics,834.58,3,5/17/2025,Pending,usa
ORD1633,,user@yahoo.com,Tablet,electronics,80.53,3,8/25/2023,Canceled,
,Carlos Ruiz,,Monitor,,328.09,2,6/18/2024,Delivered,United States
ORD1635,Jane Smith,,Tablet,electronics,1075.76,2,10/10/2025,delivered,Mexico
ORD1636,John Doe,,Monitor,,714.74,3,4/2/2023,Canceled,United States
ORD1637,Maria Lopez,,Phone,ELECTRONICS,1270.71,5,11/23/2025,delivered,United States
ORD1638,,,Monitor,electronics,655.02,1,2/13/2023,Canceled,USA
ORD1639,Maria Lopez,test@gmail.com,Monitor,Electronics,1094.5,5,NULL,Delivered,Mexico
ORD1640,John Doe,test@gmail.com,Phone,,1296.98,5,8/1/2023,Shipped,
ORD1641,Jane Smith,user@yahoo.com,Phone,Electronics,75.66,4,5/4/2025,Shipped,usa
ORD1642,Maria Lopez,,Tablet,ELECTRONICS,162.18,4,1/25/2025,delivered,United States
ORD1643,Carlos Ruiz,example@outlook.com,Keyboard,Electronics,1181.04,3,1/12/2026,Shipped,United States
ORD1644,Maria Lopez,test@gmail.com,Tablet,Electronics,68.2,5,6/15/2024,Shipped,usa
ORD1645,Maria Lopez,example@outlook.com,Laptop,electronics,741.31,5,8/6/2025,Shipped,usa
ORD1646,Jane Smith,example@outlook.com,Laptop,ELECTRONICS,1238.1,3,10/29/2025,Shipped,USA
ORD1647,Carlos Ruiz,example@outlook.com,Phone,electronics,731.19,4,7/7/2023,Shipped,United States
ORD1648,,test@gmail.com,Phone,ELECTRONICS,1226.86,5,6/14/2023,Pending,United States
ORD1649,Maria Lopez,user@yahoo.com,Tablet,Electronics,372.54,4,2/25/2024,delivered,USA
ORD1650,,user@yahoo.com,Laptop,Electronics,879.56,1,9/14/2025,Pending,Mexico
ORD1651,,example@outlook.com,Phone,Electronics,1241.28,1,7/15/2024,delivered,Mexico
ORD1652,Carlos Ruiz,,Tablet,Electronics,1282.03,4,2/22/2025,Shipped,usa
ORD1653,Carlos Ruiz,user@yahoo.com,Tablet,electronics,291.47,3,7/16/2025,delivered,USA
ORD1654,John Doe,example@outlook.com,Laptop,,,5,7/24/2023,Canceled,
ORD1655,Carlos Ruiz,,Laptop,electronics,1234.38,2,2/26/2026,Pending,Mexico
ORD1656,Maria Lopez,,Laptop,,,2,9/7/2023,Shipped,USA
ORD1657,John Doe,user@yahoo.com,Laptop,Electronics,842.81,2,1/5/2024,Canceled,
ORD1658,,,Monitor,electronics,523.69,1,4/14/2023,Canceled,
ORD1659,Maria Lopez,example@outlook.com,Keyboard,electronics,1165.34,4,3/5/2024,Pending,United States
ORD1660,John Doe,user@yahoo.com,Monitor,electronics,164.49,1,8/22/2025,Delivered,
ORD1661,Jane Smith,test@gmail.com,Keyboard,ELECTRONICS,1370.09,1,12/13/2024,delivered,USA
ORD1662,John Doe,example@outlook.com,Phone,ELECTRONICS,175.06,1,1/23/2025,Canceled,usa
ORD1663,Jane Smith,test@gmail.com,Tablet,ELECTRONICS,93.07,3,10/26/2025,Canceled,
ORD1664,Maria Lopez,example@outlook.com,Tablet,ELECTRONICS,692.26,3,3/5/2023,Canceled,USA
ORD1665,Carlos Ruiz,,Phone,ELECTRONICS,692.79,5,2/9/2023,Delivered,United States
ORD1666,John Doe,example@outlook.com,Tablet,electronics,134.03,2,3/16/2023,delivered,USA
ORD1667,John Doe,test@gmail.com,Keyboard,Electronics,1093.46,4,7/24/2025,delivered,United States
,Jane Smith,test@gmail.com,Laptop,electronics,53.26,3,1/25/2024,delivered,Mexico
ORD1669,Maria Lopez,user@yahoo.com,Tablet,ELECTRONICS,769.78,5,12/14/2025,Shipped,Mexico
ORD1670,Carlos Ruiz,example@outlook.com,Keyboard,electronics,858.94,4,5/11/2024,Delivered,usa
ORD1671,Carlos Ruiz,example@outlook.com,Laptop,ELECTRONICS,1426.86,4,7/2/2025,Shipped,
,John Doe,,Tablet,ELECTRONICS,738.45,4,10/7/2025,Pending,usa
ORD1673,,user@yahoo.com,Keyboard,ELECTRONICS,698.98,5,11/5/2024,Delivered,usa
ORD1674,John Doe,example@outlook.com,Phone,Electronics,598.81,1,12/15/2025,Canceled,United States
ORD1675,Carlos Ruiz,test@gmail.com,Phone,,581.82,4,2/7/2023,Canceled,USA
ORD1676,Maria Lopez,user@yahoo.com,Laptop,,962.39,3,11/6/2024,Shipped,USA
,Maria Lopez,test@gmail.com,Phone,electronics,1082.26,2,11/24/2025,Delivered,
ORD1678,,,Keyboard,ELECTRONICS,1158.78,4,2/17/2024,Pending,United States
ORD1679,John Doe,test@gmail.com,Phone,electronics,394.18,4,4/8/2025,Shipped,usa
ORD1680,,example@outlook.com,Keyboard,,425.21,1,8/22/2024,Delivered,
ORD1681,,example@outlook.com,Phone,ELECTRONICS,687.71,5,9/13/2025,Shipped,usa
ORD1682,Jane Smith,,Keyboard,,1410.95,3,12/25/2023,Pending,Mexico
ORD1683,John Doe,user@yahoo.com,Monitor,,1070.74,3,3/7/2024,Shipped,usa
ORD1684,Carlos Ruiz,user@yahoo.com,Monitor,ELECTRONICS,143.27,4,12/23/2023,Shipped,
ORD1685,John Doe,,Phone,,1476.11,2,2/12/2023,Delivered,United States
ORD1686,John Doe,test@gmail.com,Tablet,,783.87,5,2/26/2023,Shipped,Mexico
ORD1687,Maria Lopez,user@yahoo.com,Phone,Electronics,401.8,2,6/13/2023,Pending,usa
ORD1688,Maria Lopez,example@outlook.com,Tablet,electronics,327.48,1,12/8/2023,Canceled,
ORD1689,Jane Smith,,Tablet,ELECTRONICS,1230.74,2,10/29/2025,Pending,usa
,Maria Lopez,example@outlook.com,Laptop,Electronics,1475.66,4,1/16/2023,Canceled,usa
ORD1691,Jane Smith,example@outlook.com,Keyboard,Electronics,535.3,3,11/24/2024,Pending,Mexico
ORD1692,Carlos Ruiz,example@outlook.com,Monitor,Electronics,729.6,1,5/20/2023,Shipped,
ORD1693,,example@outlook.com,Keyboard,,135.79,2,11/10/2023,Canceled,
ORD1694,Jane Smith,example@outlook.com,Phone,ELECTRONICS,1354.34,1,5/6/2023,delivered,Mexico
ORD1695,Carlos Ruiz,user@yahoo.com,Phone,,1281.39,5,11/22/2023,Delivered,United States
,Maria Lopez,example@outlook.com,Keyboard,,1440.3,2,3/11/2025,Canceled,United States
ORD1697,Maria Lopez,example@outlook.com,Tablet,electronics,,1,3/4/2025,delivered,USA
ORD1698,Maria Lopez,test@gmail.com,Laptop,electronics,302.56,2,11/24/2025,Delivered,usa
ORD1699,Carlos Ruiz,,Tablet,electronics,1183.21,5,5/21/2025,Canceled,usa
ORD1700,,example@outlook.com,Keyboard,ELECTRONICS,1097.51,4,11/27/2023,Delivered,usa
ORD1701,Jane Smith,example@outlook.com,Tablet,,635.85,2,7/26/2025,Shipped,
ORD1702,John Doe,user@yahoo.com,Phone,,1166.05,2,10/13/2025,Canceled,United States
ORD1703,,example@outlook.com,Keyboard,electronics,171.15,3,NULL,Delivered,
ORD1704,John Doe,test@gmail.com,Monitor,electronics,578.83,4,1/20/2024,Delivered,usa
ORD1705,Carlos Ruiz,,Phone,electronics,,4,7/12/2023,Delivered,United States
ORD1706,Carlos Ruiz,example@outlook.com,Monitor,ELECTRONICS,1275.18,4,7/17/2025,Pending,usa
ORD1707,Jane Smith,user@yahoo.com,Keyboard,,942.54,3,5/29/2025,Shipped,
ORD1708,,,Tablet,Electronics,547.73,2,2/11/2023,Canceled,USA
ORD1709,Maria Lopez,test@gmail.com,Monitor,electronics,1029.38,4,5/10/2023,Shipped,Mexico
ORD1710,Carlos Ruiz,user@yahoo.com,Keyboard,,705.87,3,8/4/2025,Pending,Mexico
ORD1711,Carlos Ruiz,,Monitor,ELECTRONICS,998.52,4,11/22/2024,Delivered,United States
ORD1712,Maria Lopez,,Keyboard,,558.04,3,1/11/2023,Delivered,Mexico
ORD1713,,,Tablet,Electronics,961.25,3,3/27/2024,Pending,
ORD1714,Maria Lopez,example@outlook.com,Keyboard,ELECTRONICS,184.63,5,3/4/2023,Delivered,United States
ORD1715,John Doe,example@outlook.com,Monitor,,362.34,5,8/19/2023,Pending,usa
ORD1716,,user@yahoo.com,Tablet,ELECTRONICS,138.44,4,11/7/2024,Canceled,Mexico
ORD1717,Maria Lopez,,Keyboard,,218.08,4,5/21/2025,Canceled,
ORD1718,John Doe,test@gmail.com,Laptop,Electronics,587.61,2,1/10/2026,Delivered,
ORD1719,John Doe,user@yahoo.com,Phone,Electronics,1254.95,2,8/8/2025,Canceled,Mexico
ORD1720,Maria Lopez,,Keyboard,,429.64,1,1/13/2026,delivered,Mexico
ORD1721,Jane Smith,,Phone,ELECTRONICS,1102.49,1,5/16/2024,delivered,usa
ORD1722,Carlos Ruiz,user@yahoo.com,Monitor,Electronics,1267.57,4,3/29/2024,Canceled,Mexico
ORD1723,Jane Smith,example@outlook.com,Phone,ELECTRONICS,247.35,5,2/8/2024,Shipped,usa
ORD1724,Carlos Ruiz,test@gmail.com,Phone,electronics,974.44,3,7/17/2025,Pending,Mexico
ORD1725,John Doe,user@yahoo.com,Phone,,1290.2,3,11/26/2023,Pending,usa
ORD1726,Jane Smith,,Tablet,electronics,450.2,3,12/10/2023,delivered,USA
ORD1727,Maria Lopez,example@outlook.com,Tablet,,962.8,1,2/14/2023,Pending,USA
ORD1728,Carlos Ruiz,example@outlook.com,Phone,ELECTRONICS,,2,11/23/2024,delivered,United States
ORD1729,John Doe,,Monitor,electronics,132.07,4,7/1/2023,Pending,United States
ORD1730,,,Laptop,electronics,73.36,2,9/19/2023,Delivered,Mexico
ORD1731,Jane Smith,,Phone,ELECTRONICS,853.1,1,1/8/2025,Delivered,United States
ORD1732,John Doe,user@yahoo.com,Laptop,,469.15,3,4/16/2023,Canceled,Mexico
ORD1733,,test@gmail.com,Laptop,ELECTRONICS,333.4,4,11/27/2025,Pending,
ORD1734,,,Keyboard,ELECTRONICS,1314.55,1,7/12/2024,Shipped,Mexico
ORD1735,Jane Smith,example@outlook.com,Monitor,electronics,199.34,2,9/3/2023,Canceled,usa
ORD1736,John Doe,test@gmail.com,Phone,electronics,492.87,4,1/30/2025,Shipped,United States
ORD1737,Carlos Ruiz,,Phone,ELECTRONICS,819.39,4,6/27/2023,Canceled,
ORD1738,Jane Smith,example@outlook.com,Phone,Electronics,783.99,3,2/27/2023,delivered,Mexico
ORD1739,Carlos Ruiz,example@outlook.com,Laptop,ELECTRONICS,54,1,3/11/2024,Canceled,USA
ORD1740,Maria Lopez,test@gmail.com,Tablet,Electronics,209.61,4,7/11/2025,Canceled,USA
ORD1741,Jane Smith,example@outlook.com,Phone,ELECTRONICS,,1,7/30/2024,Canceled,USA
ORD1742,Carlos Ruiz,example@outlook.com,Monitor,Electronics,1242.75,2,8/13/2023,Pending,usa
ORD1743,Carlos Ruiz,user@yahoo.com,Tablet,Electronics,808.41,3,3/24/2024,Canceled,Mexico
ORD1744,Carlos Ruiz,user@yahoo.com,Keyboard,,806.21,3,NULL,Delivered,usa
ORD1745,John Doe,example@outlook.com,Phone,ELECTRONICS,331.13,3,2/11/2023,Shipped,usa
ORD1746,Maria Lopez,user@yahoo.com,Tablet,Electronics,1315.14,4,5/3/2023,Delivered,USA
ORD1747,Jane Smith,,Monitor,,1177.98,2,11/12/2025,Shipped,usa
ORD1748,John Doe,user@yahoo.com,Keyboard,electronics,94.35,4,8/15/2023,Shipped,Mexico
ORD1749,Jane Smith,,Keyboard,Electronics,769.51,4,3/21/2025,delivered,usa
ORD1750,Carlos Ruiz,,Tablet,ELECTRONICS,753.98,1,3/1/2023,Shipped,
ORD1751,Maria Lopez,test@gmail.com,Tablet,ELECTRONICS,668.14,4,1/16/2023,Delivered,United States
ORD1752,Carlos Ruiz,user@yahoo.com,Keyboard,,295.56,1,7/24/2024,Canceled,usa
ORD1753,Maria Lopez,test@gmail.com,Monitor,electronics,762.27,2,2/16/2026,Delivered,usa
ORD1754,Maria Lopez,,Keyboard,ELECTRONICS,,2,10/16/2025,Shipped,USA
ORD1755,Carlos Ruiz,example@outlook.com,Tablet,electronics,1303.87,2,9/4/2023,Canceled,usa
ORD1756,Jane Smith,example@outlook.com,Phone,ELECTRONICS,1485.1,4,11/20/2024,Delivered,usa
ORD1757,,,Monitor,,1248.18,4,6/28/2024,delivered,usa
ORD1758,Jane Smith,,Phone,electronics,287.47,3,12/2/2024,delivered,Mexico
ORD1759,John Doe,test@gmail.com,Keyboard,ELECTRONICS,324.05,2,6/13/2024,Canceled,Mexico
ORD1760,,user@yahoo.com,Tablet,,981.45,5,11/9/2024,Shipped,Mexico
ORD1761,Jane Smith,,Phone,Electronics,654.02,3,6/28/2024,Canceled,usa
ORD1762,,,Tablet,electronics,391.17,1,2/19/2024,Pending,USA
ORD1763,Maria Lopez,user@yahoo.com,Phone,ELECTRONICS,781.01,1,5/28/2023,Pending,
ORD1764,,,Keyboard,ELECTRONICS,911.78,4,NULL,delivered,Mexico
ORD1765,Jane Smith,test@gmail.com,Keyboard,ELECTRONICS,301.95,3,3/7/2023,Canceled,usa
ORD1766,Maria Lopez,,Tablet,electronics,294.89,3,8/31/2023,Pending,Mexico
ORD1767,John Doe,test@gmail.com,Phone,,651.72,5,11/18/2024,Pending,USA
ORD1768,John Doe,user@yahoo.com,Monitor,Electronics,1258.31,1,1/20/2023,Shipped,usa
ORD1769,Maria Lopez,example@outlook.com,Keyboard,electronics,460.86,1,8/8/2025,Canceled,usa
ORD1770,Jane Smith,example@outlook.com,Phone,Electronics,75.21,2,1/9/2025,delivered,Mexico
ORD1771,John Doe,user@yahoo.com,Phone,electronics,1069.78,2,8/29/2024,delivered,
ORD1772,Jane Smith,example@outlook.com,Laptop,Electronics,756.48,3,2/15/2024,delivered,United States
ORD1773,Carlos Ruiz,example@outlook.com,Phone,electronics,1135.7,5,12/19/2024,delivered,Mexico
ORD1774,,,Laptop,electronics,1317.07,5,5/24/2023,Delivered,Mexico
ORD1775,Carlos Ruiz,test@gmail.com,Keyboard,ELECTRONICS,349.09,3,8/1/2024,Canceled,United States
ORD1776,Maria Lopez,,Tablet,electronics,1364.59,3,6/24/2025,Shipped,United States
ORD1777,John Doe,user@yahoo.com,Monitor,ELECTRONICS,1077.71,5,7/2/2023,Shipped,United States
ORD1778,,example@outlook.com,Tablet,electronics,,2,3/28/2025,Shipped,United States
ORD1779,Carlos Ruiz,example@outlook.com,Phone,,387.59,5,8/20/2023,Shipped,Mexico
ORD1780,Jane Smith,test@gmail.com,Phone,Electronics,715.39,1,8/16/2024,Pending,
ORD1781,Jane Smith,,Phone,ELECTRONICS,519.72,5,4/8/2024,Canceled,United States
ORD1782,Carlos Ruiz,test@gmail.com,Laptop,Electronics,562.28,5,10/27/2025,Delivered,Mexico
ORD1783,John Doe,user@yahoo.com,Tablet,Electronics,948.01,4,12/3/2024,delivered,Mexico
ORD1784,Carlos Ruiz,test@gmail.com,Monitor,,1491.47,1,1/8/2024,delivered,Mexico
ORD1785,Carlos Ruiz,test@gmail.com,Tablet,Electronics,94.68,3,9/2/2023,Delivered,Mexico
ORD1786,John Doe,test@gmail.com,Tablet,ELECTRONICS,798.31,5,10/30/2023,Shipped,
ORD1787,Jane Smith,example@outlook.com,Keyboard,Electronics,1386.63,1,12/27/2025,Shipped,usa
ORD1788,Carlos Ruiz,test@gmail.com,Keyboard,electronics,989.34,2,11/30/2025,delivered,United States
ORD1789,,test@gmail.com,Laptop,,1277.89,4,5/23/2025,Shipped,
ORD1790,Carlos Ruiz,,Phone,electronics,1074.3,2,11/28/2023,Shipped,Mexico
ORD1791,Maria Lopez,user@yahoo.com,Keyboard,ELECTRONICS,757.68,5,8/3/2023,delivered,usa
ORD1792,,,Monitor,,1139.71,3,3/24/2023,delivered,United States
ORD1793,,,Laptop,Electronics,1032.01,4,11/17/2024,Shipped,Mexico
ORD1794,Maria Lopez,example@outlook.com,Keyboard,ELECTRONICS,946.65,5,5/10/2023,Delivered,usa
ORD1795,,test@gmail.com,Phone,,1190.11,2,5/3/2024,Canceled,USA
ORD1796,Jane Smith,test@gmail.com,Keyboard,,,2,5/9/2023,Pending,USA
ORD1797,John Doe,example@outlook.com,Tablet,Electronics,607.65,3,4/2/2024,delivered,usa
ORD1798,Carlos Ruiz,,Tablet,ELECTRONICS,184.92,4,9/26/2023,Canceled,USA
ORD1799,Maria Lopez,example@outlook.com,Keyboard,ELECTRONICS,595.96,2,8/27/2023,Canceled,
ORD1800,Maria Lopez,example@outlook.com,Keyboard,Electronics,1258.65,3,6/29/2024,Shipped,Mexico
ORD1801,Maria Lopez,test@gmail.com,Tablet,,805.34,5,1/23/2023,Delivered,USA
ORD1802,,test@gmail.com,Tablet,Electronics,1085.31,5,6/24/2025,Pending,USA
ORD1803,John Doe,user@yahoo.com,Keyboard,Electronics,944.4,2,3/19/2024,delivered,Mexico
ORD1804,Carlos Ruiz,user@yahoo.com,Laptop,Electronics,912.51,3,8/11/2025,Canceled,
ORD1805,Maria Lopez,user@yahoo.com,Monitor,Electronics,195.97,2,10/8/2024,delivered,
ORD1806,,user@yahoo.com,Tablet,ELECTRONICS,1061.63,1,10/18/2023,Shipped,United States
ORD1807,Jane Smith,example@outlook.com,Keyboard,Electronics,118.39,4,2/11/2024,Canceled,United States
ORD1808,Carlos Ruiz,example@outlook.com,Keyboard,Electronics,845.48,3,3/27/2024,Canceled,United States
ORD1809,John Doe,,Monitor,Electronics,700.07,2,1/15/2023,Delivered,
ORD1810,John Doe,test@gmail.com,Tablet,,533.3,4,5/24/2025,delivered,USA
ORD1811,Carlos Ruiz,test@gmail.com,Monitor,ELECTRONICS,280.26,2,3/11/2025,Canceled,Mexico
ORD1812,John Doe,,Laptop,,470.02,5,5/11/2023,Pending,
ORD1813,Jane Smith,user@yahoo.com,Laptop,,1483.69,2,12/6/2023,delivered,usa
ORD1814,,user@yahoo.com,Tablet,,735.11,1,2/18/2023,Delivered,USA
ORD1815,,,Keyboard,electronics,1459.58,4,8/20/2025,Delivered,
ORD1816,,test@gmail.com,Monitor,electronics,,2,5/6/2023,Shipped,United States
ORD1817,John Doe,user@yahoo.com,Keyboard,ELECTRONICS,1387.74,1,8/19/2025,Canceled,USA
ORD1818,Jane Smith,test@gmail.com,Phone,electronics,732.78,2,2/15/2026,Canceled,usa
ORD1819,John Doe,,Phone,,148.48,5,2/19/2024,Shipped,Mexico
ORD1820,Maria Lopez,user@yahoo.com,Phone,ELECTRONICS,1112.43,2,9/5/2023,Shipped,
ORD1821,Maria Lopez,,Monitor,ELECTRONICS,249.61,5,8/15/2023,Shipped,
ORD1822,Jane Smith,example@outlook.com,Monitor,Electronics,181.03,2,9/9/2025,delivered,United States
ORD1823,Jane Smith,user@yahoo.com,Monitor,ELECTRONICS,1472.02,4,NULL,Shipped,
ORD1824,,user@yahoo.com,Monitor,electronics,1107.13,5,3/5/2023,delivered,United States
ORD1825,Jane Smith,test@gmail.com,Tablet,electronics,867.95,1,2/25/2026,delivered,
ORD1826,,example@outlook.com,Tablet,electronics,,2,8/8/2025,Shipped,
ORD1827,,test@gmail.com,Tablet,,121.94,5,7/31/2025,Shipped,usa
ORD1828,Carlos Ruiz,example@outlook.com,Tablet,,277.95,2,8/23/2024,Canceled,Mexico
ORD1829,Carlos Ruiz,test@gmail.com,Monitor,,1205.09,3,NULL,Pending,usa
ORD1830,,user@yahoo.com,Monitor,electronics,852.58,1,6/15/2024,Canceled,usa
ORD1831,Maria Lopez,user@yahoo.com,Monitor,electronics,,2,1/12/2025,Shipped,
ORD1832,Carlos Ruiz,example@outlook.com,Keyboard,ELECTRONICS,644.22,4,5/5/2024,Shipped,
ORD1833,John Doe,user@yahoo.com,Phone,electronics,1051.81,4,3/31/2023,Shipped,
ORD1834,Maria Lopez,user@yahoo.com,Keyboard,electronics,437.41,4,2/11/2026,Delivered,usa
ORD1835,,,Monitor,electronics,742.01,3,6/23/2024,delivered,usa
ORD1836,Carlos Ruiz,example@outlook.com,Monitor,ELECTRONICS,360.85,2,3/7/2025,Shipped,Mexico
ORD1837,Maria Lopez,test@gmail.com,Tablet,electronics,418.82,4,2/17/2023,Canceled,United States
ORD1838,Carlos Ruiz,test@gmail.com,Tablet,Electronics,488.55,3,12/11/2024,Canceled,Mexico
ORD1839,,,Tablet,,,4,1/3/2025,delivered,USA
ORD1840,Carlos Ruiz,test@gmail.com,Monitor,ELECTRONICS,1447.85,2,7/26/2025,Pending,United States
ORD1841,Carlos Ruiz,,Keyboard,,1156.47,4,12/5/2025,Canceled,usa
ORD1842,,,Laptop,,537.23,3,2/9/2025,Shipped,USA
ORD1843,Jane Smith,user@yahoo.com,Laptop,Electronics,859.41,2,9/21/2023,Delivered,usa
ORD1844,Jane Smith,test@gmail.com,Laptop,Electronics,121.16,1,6/3/2023,Shipped,
ORD1845,,test@gmail.com,Tablet,ELECTRONICS,1014.1,5,9/3/2023,Canceled,United States
ORD1846,John Doe,user@yahoo.com,Phone,electronics,862.2,4,8/17/2025,Pending,usa
ORD1847,,user@yahoo.com,Monitor,ELECTRONICS,669.45,5,11/21/2023,Shipped,United States
ORD1848,Maria Lopez,user@yahoo.com,Tablet,,201.88,2,2/21/2024,Canceled,United States
ORD1849,Jane Smith,,Laptop,electronics,1189.89,4,9/16/2024,Pending,United States
ORD1850,Jane Smith,user@yahoo.com,Tablet,ELECTRONICS,1456.63,5,10/25/2023,Pending,usa
ORD1851,,example@outlook.com,Laptop,electronics,290.22,1,8/10/2024,Shipped,USA
ORD1852,,example@outlook.com,Phone,,1315.47,1,NULL,Pending,
ORD1853,Carlos Ruiz,test@gmail.com,Phone,Electronics,419.72,2,1/23/2025,Canceled,United States
